aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
0.98,20.67,0.21,3.73,0.01,4.17,0.71,1.56,0.63,0.45,0.006,0.142,7.12,1.81,0.007,46.58,1.77,0.06,0.03,0.01,1
1.34,12.27,0.02,1.37,0.004,4.13,0.1,1.73,0.8,0.0,0.0,0.174,16.88,1.45,0.006,28.73,6.87,0.05,0.13,0.07,1
0.08,14.84,0.38,2.64,0.09,1.64,0.02,0.39,0.33,0.83,0.83,0.079,15.19,1.62,0.004,56.22,4.18,0.08,0.18,0.08,0
2.58,12.63,0.02,2.93,0.007,0.65,0.18,0.38,0.27,0.0,0.0,0.131,12.32,1.77,0.001,30.95,6.15,0.02,0.42,0.05,1
1.12,8.38,0.01,2.2,0.001,7.38,0.3,1.71,0.03,0.6,0.6,0.193,10.52,1.25,0.003,34.99,1.75,0.01,0.04,0.04,1
0.93,7.74,0.01,3.88,0.001,3.66,0.85,0.77,0.81,0.2,0.007,0.148,6.19,1.75,0.008,14.24,1.92,0.03,0.45,0.02,1
0.03,23.9,0.79,3.41,0.02,2.23,0.1,0.06,0.74,0.32,0.002,0.001,11.41,1.99,0.004,16.05,0.1,0.07,0.09,0.01,1
0.01,20.68,0.01,0.8,0.07,0.1,0.1,0.07,0.1,0.0,0.84,0.139,15.88,0.44,0.001,5.39,3.22,0.08,0.07,0.07,0
0.03,16.07,0.05,0.34,0.04,0.05,0.02,1.37,1.46,0.0,0.59,0.141,19.07,1.61,0.01,1.44,5.41,0.02,0.04,0.08,0
1.9,26.84,0.94,2.85,0.12,7.75,0.78,0.36,0.03,0.23,0.004,0.055,6.1,2.0,0.0,0.37,7.97,0.09,0.21,0.05,0
0.06,21.74,0.46,3.7,0.03,6.25,0.23,0.76,1.16,0.79,0.79,0.049,17.59,1.46,0.006,8.68,4.29,0.07,0.08,0.0,1
2.72,18.69,0.05,1.01,0.02,3.16,0.31,1.21,1.21,0.0,0.0,0.105,9.0,2.36,0.003,54.41,6.11,0.04,0.34,0.05,0
0.03,23.0,0.01,1.18,0.007,6.15,0.22,1.82,0.02,0.22,0.008,0.017,13.82,1.73,0.001,21.54,0.74,0.0,0.35,0.06,0
0.02,20.11,0.06,1.82,0.02,0.07,0.09,0.79,0.59,0.49,0.007,0.024,3.34,1.67,0.002,0.61,4.63,0.06,0.06,0.09,0
2.55,20.81,0.04,2.8,0.004,7.7,0.82,0.44,1.2,0.77,0.77,0.112,10.09,1.34,0.001,11.0,1.53,0.01,0.27,0.06,1
0.02,0.38,0.04,1.08,0.03,0.08,0.09,0.39,0.76,0.15,0.004,0.082,15.79,1.6,0.01,0.39,0.26,0.02,0.1,0.01,0
2.05,1.57,0.03,2.06,0.005,4.74,0.14,0.49,1.39,0.75,0.75,0.064,5.43,1.53,0.009,21.35,6.31,0.09,0.23,0.06,1
0.07,24.83,0.02,1.76,0.06,0.16,0.0,0.01,0.36,0.0,0.007,0.114,7.65,0.52,0.001,10.15,3.16,0.02,0.06,0.0,0
0.1,10.95,0.08,1.11,0.02,0.28,0.01,1.35,1.33,0.21,0.007,0.151,10.29,1.67,0.009,10.36,4.18,0.08,0.05,0.01,0
0.93,20.28,0.05,3.52,0.002,5.34,0.88,1.89,1.05,0.83,0.83,0.184,1.25,1.52,0.001,28.71,0.9,0.07,0.04,0.07,1
4.24,20.25,0.75,1.53,0.09,3.3,0.52,1.68,1.4,0.16,0.005,0.164,11.01,1.72,0.005,33.77,4.21,0.09,0.17,0.06,0
0.01,11.97,0.04,0.13,0.07,0.16,0.0,0.34,0.14,0.06,0.004,0.086,14.33,1.07,0.0,1.41,0.92,0.01,0.07,0.06,0
0.92,9.34,0.04,1.39,0.004,7.59,0.19,1.22,1.06,0.27,0.008,0.103,3.7,1.42,0.007,20.28,4.35,0.01,0.41,0.07,1
4.33,29.04,0.02,1.63,0.007,3.3,0.87,0.95,0.43,0.0,0.0,0.07,3.72,1.36,0.003,27.63,4.67,0.07,0.27,0.06,0
0.09,23.64,0.05,0.48,0.06,0.03,0.08,0.07,0.75,0.0,0.82,0.197,11.71,0.51,0.006,5.04,2.01,0.08,0.07,0.01,0
0.01,16.78,0.78,0.93,0.13,5.18,0.74,0.02,0.19,0.76,0.76,0.001,4.69,1.34,0.008,3.56,3.65,0.03,0.38,0.08,0
0.08,18.27,0.06,0.77,0.01,0.08,0.06,0.02,0.26,0.0,0.0,0.105,4.89,1.93,0.006,1.5,7.42,0.01,0.08,0.04,0
0.84,2.8,0.03,1.89,0.003,4.62,0.72,0.06,0.04,0.08,0.005,0.078,10.58,1.91,0.001,40.52,2.41,0.08,0.04,0.04,1
0.08,16.99,0.09,1.78,0.04,0.17,0.04,0.07,0.76,0.49,0.003,0.109,17.16,1.0,0.01,2.04,1.58,0.09,0.05,0.03,0
0.36,2.2,0.02,2.28,0.003,6.52,0.32,1.46,0.94,0.26,0.002,0.135,7.59,1.57,0.005,47.92,5.92,0.1,0.11,0.0,1
4.49,3.08,0.01,3.28,0.002,7.43,0.29,1.67,0.47,0.54,0.54,0.141,4.94,1.64,0.006,45.28,0.8,0.04,0.4,0.03,1
0.02,8.02,0.31,1.12,0.11,3.67,0.65,1.51,1.46,0.58,0.58,0.061,9.44,1.52,0.004,34.89,1.74,0.03,0.01,0.06,0
0.04,20.68,0.02,0.67,0.03,0.04,0.04,1.29,0.13,0.43,0.008,0.169,9.33,1.86,0.006,6.15,3.71,0.08,0.01,0.01,0
0.18,14.03,0.67,4.23,0.01,0.88,0.48,0.18,0.74,0.19,0.005,0.112,18.59,1.7,0.008,39.78,4.51,0.06,0.05,0.02,1
1.55,0.03,0.01,1.19,0.006,0.21,0.85,0.58,0.34,0.53,0.53,0.183,4.25,1.21,0.007,25.24,6.53,0.07,0.27,0.05,1
0.04,20.86,0.04,0.86,0.03,0.12,0.06,1.06,0.1,0.0,0.84,0.139,16.76,0.48,0.001,0.1,2.37,0.08,0.09,0.07,0
0.03,16.08,0.08,0.38,0.06,0.15,0.09,0.04,0.47,0.0,0.009,0.087,0.26,0.3,0.006,2.43,1.31,0.02,0.01,0.06,1
0.08,20.47,0.08,0.3,0.06,0.14,0.09,0.02,1.4,0.0,0.55,0.073,16.37,0.68,0.006,0.15,0.7,0.04,0.1,0.04,0
0.08,17.91,0.03,1.49,0.02,0.07,0.05,0.79,0.54,0.0,0.009,0.126,17.95,0.39,0.009,1.86,2.14,0.1,0.09,0.02,0
0.02,17.78,0.05,1.19,0.05,0.07,0.08,1.98,0.28,0.89,0.89,0.11,10.19,0.49,0.007,1.6,0.36,0.02,0.0,0.03,0
0.09,15.72,0.02,3.28,0.001,3.16,0.07,0.67,0.08,0.61,0.61,0.123,3.28,1.72,0.0,5.54,0.32,0.03,0.06,0.01,1
0.13,28.79,1.03,2.92,0.05,7.83,0.06,0.66,0.03,0.62,0.62,0.024,2.4,1.57,0.01,7.7,5.82,0.02,0.17,0.03,0
0.19,5.1,0.02,1.79,0.001,7.43,0.05,0.15,1.19,0.61,0.61,0.164,16.9,1.16,0.001,38.2,0.53,0.0,0.06,0.01,1
4.71,23.41,0.02,1.63,0.003,6.75,0.43,1.83,1.03,0.48,0.009,0.137,10.15,1.68,0.002,19.6,1.08,0.06,0.27,0.02,1
0.04,6.85,0.01,0.7,0.03,0.05,0.01,0.03,1.0,0.0,0.0,0.182,15.92,1.0,0.0,1.35,4.84,0.0,0.04,0.05,1
2.47,29.2,0.04,1.28,0.002,2.52,0.45,1.54,1.14,0.68,0.68,0.136,8.21,1.2,0.008,22.35,3.8,0.04,0.11,0.02,1
2.74,14.81,0.02,3.84,0.005,7.97,0.25,0.65,0.73,0.53,0.53,0.132,4.13,1.14,0.007,33.97,2.2,0.05,0.05,0.05,1
2.53,3.8,0.72,3.48,0.03,8.66,0.29,0.29,0.57,0.64,0.64,0.154,17.15,2.04,0.002,14.03,0.79,0.04,0.03,0.0,1
1.65,4.36,0.02,0.41,0.007,7.78,0.61,1.95,1.29,0.05,0.002,0.088,16.67,1.11,0.004,23.26,6.74,0.09,0.06,0.05,1
0.17,1.93,0.09,3.45,0.06,4.97,0.28,1.66,0.79,0.73,0.73,0.059,4.96,1.51,0.006,10.82,4.05,0.06,0.24,0.05,0
0.09,17.87,0.01,0.4,0.05,0.0,0.06,0.08,1.21,0.0,0.83,0.105,8.23,0.51,0.003,5.76,5.58,0.04,0.03,0.05,0
0.17,23.21,0.03,2.75,0.002,1.53,0.18,1.4,0.54,0.01,0.0,0.041,12.19,1.12,0.008,24.65,5.49,0.03,0.09,0.06,0
0.05,23.19,0.03,3.74,0.007,7.57,0.15,0.96,1.41,0.99,0.99,0.13,11.43,1.33,0.001,37.78,4.74,0.01,0.03,0.03,1
0.1,28.38,0.01,0.25,0.09,0.14,0.02,0.13,0.82,0.0,0.008,0.088,16.26,1.02,0.0,3.27,1.61,0.05,0.1,0.02,0
0.58,29.19,0.02,1.71,0.007,1.13,0.53,1.34,0.03,0.98,0.98,0.068,10.9,1.45,0.005,2.75,3.81,0.05,0.18,0.02,1
1.09,17.55,0.04,0.69,0.003,1.27,0.38,0.41,0.72,0.25,0.007,0.02,0.29,1.38,0.01,33.17,2.97,0.06,0.1,0.02,1
0.0,29.39,0.09,3.19,0.02,0.09,0.01,0.07,0.44,0.0,0.001,0.022,14.61,1.0,0.007,1.07,0.19,0.03,0.08,0.06,0
0.01,3.6,0.03,1.42,0.06,0.18,0.09,1.51,0.89,0.55,0.55,0.164,9.42,1.6,0.001,0.52,0.05,0.08,0.06,0.09,0
0.06,5.74,0.08,0.31,0.03,0.44,0.1,0.08,0.9,0.0,0.007,0.037,3.67,0.83,0.001,1.19,0.45,0.09,0.08,0.05,1
4.41,9.74,0.87,2.09,0.06,7.12,0.87,0.6,0.03,0.0,0.001,0.137,14.13,1.66,0.001,52.31,0.99,0.0,0.07,0.05,0
0.24,27.45,0.49,3.78,0.1,2.03,0.13,0.93,0.85,0.0,0.001,0.167,16.03,1.67,0.01,15.98,0.8,0.07,0.07,0.0,1
1.92,14.94,0.03,1.69,0.001,1.19,0.02,0.39,0.33,0.83,0.83,0.079,15.17,1.58,0.004,26.22,4.18,0.08,0.18,0.08,1
0.23,23.16,0.001,3.5,0.002,0.68,0.47,0.54,1.33,0.05,0.001,0.166,11.59,1.2,0.006,28.03,0.92,0.07,0.03,0.08,1
0.18,11.66,0.04,0.86,0.005,3.49,0.8,1.54,0.32,0.33,0.006,0.041,18.58,1.36,0.009,57.74,7.25,0.06,0.28,0.08,0
0.03,13.34,0.01,2.13,0.005,0.88,0.04,1.11,1.19,0.72,0.72,0.1,2.83,1.32,0.001,0.54,3.52,0.04,0.42,0.02,0
0.77,12.4,0.05,3.45,0.006,4.5,0.04,0.14,1.01,0.42,0.0,0.015,9.11,1.69,0.008,30.41,4.34,0.01,0.35,0.0,1
3.25,10.69,0.04,0.63,0.001,5.1,0.76,1.45,0.89,0.21,0.002,0.177,15.35,1.24,0.004,9.55,0.38,0.01,0.22,0.03,1
3.24,2.58,0.03,0.51,0.003,5.67,0.68,1.25,0.29,0.78,0.78,0.112,2.44,1.23,0.006,6.7,3.04,0.07,0.32,0.06,1
0.03,12.22,0.03,0.48,0.05,0.13,0.05,0.09,0.11,0.0,0.0,0.003,1.68,0.97,0.004,4.03,0.25,0.05,0.07,0.09,0
2.91,0.37,0.03,2.75,0.003,2.56,0.49,0.24,1.19,0.0,0.0,0.13,4.22,1.9,0.009,2.55,3.95,0.07,0.49,0.06,1
0.48,23.82,0.01,2.69,0.003,6.81,0.34,0.21,1.43,0.0,0.0,0.097,8.12,1.45,0.007,27.84,0.64,0.05,0.17,0.01,1
4.87,20.65,0.87,2.59,0.12,3.44,0.08,1.55,0.14,0.0,0.89,0.001,3.26,1.67,0.008,44.02,3.44,0.01,0.22,0.02,0
0.06,9.37,0.59,4.29,0.01,3.3,0.07,0.86,1.29,0.39,0.005,0.016,12.17,1.43,0.008,40.8,6.62,0.01,0.43,0.04,0
0.86,18.64,0.04,1.31,0.003,5.47,0.04,1.97,0.59,0.18,0.007,0.169,5.03,1.84,0.004,38.49,7.12,0.07,0.28,0.01,0
0.29,8.73,0.7,2.82,0.02,4.82,0.03,1.11,0.36,0.27,0.006,0.189,16.4,2.43,0.01,48.79,7.81,0.01,0.21,0.05,0
0.09,26.6,0.02,0.01,0.06,0.05,0.02,0.01,1.11,0.0,0.008,0.052,0.55,0.61,0.008,3.17,3.74,0.06,0.02,0.02,1
0.06,18.32,0.09,0.77,0.02,0.47,0.06,0.09,0.44,0.0,0.84,0.028,11.44,0.12,0.003,6.03,1.65,0.02,0.06,0.05,0
0.08,2.21,0.52,4.25,0.02,4.6,0.53,0.05,1.33,0.49,0.001,0.031,13.03,2.02,0.009,26.52,3.93,0.09,0.43,0.03,0
0.03,12.18,0.0,0.7,0.04,0.11,0.06,0.86,1.34,0.0,0.0,0.086,1.93,1.37,0.002,2.58,0.78,0.04,0.0,0.01,0
1.21,17.59,0.04,2.61,0.001,1.16,0.71,0.54,1.41,0.0,0.0,0.113,9.19,1.34,0.004,40.72,2.18,0.04,0.24,0.06,0
3.94,4.48,0.05,2.22,0.006,5.61,0.09,1.69,0.11,0.0,0.0,0.058,8.1,1.77,0.001,20.38,7.51,0.0,0.19,0.09,1
0.04,6.41,0.04,0.82,0.02,0.09,0.03,0.05,1.21,0.0,0.001,0.015,2.29,0.13,0.001,3.45,3.77,0.09,0.03,0.01,1
4.76,20.6,0.02,1.71,0.005,6.26,0.58,0.11,1.22,0.0,0.0,0.176,3.77,1.84,0.006,10.24,0.82,0.01,0.47,0.08,1
0.1,2.22,0.001,3.32,0.001,7.85,0.06,1.69,1.37,0.93,0.93,0.161,2.65,1.9,0.009,41.23,1.8,0.04,0.09,0.01,1
0.09,27.17,0.03,0.6,0.05,0.24,0.06,0.47,1.02,0.0,0.0,0.02,19.07,0.27,0.007,8.51,0.81,0.07,0.01,0.08,0
0.0,3.82,0.04,0.58,0.002,0.71,0.1,1.6,0.83,0.68,0.68,0.153,4.98,1.73,0.009,14.31,7.22,0.05,0.49,0.05,0
0.05,22.57,0.04,0.39,0.07,0.54,0.08,0.28,0.28,0.19,0.0,0.137,18.51,1.36,0.009,4.03,0.44,0.1,0.0,0.02,0
1.66,18.95,0.03,0.59,0.009,2.83,0.09,0.77,1.23,0.79,0.79,0.112,10.9,1.35,0.008,26.42,1.91,0.02,0.04,0.04,1
3.74,3.6,0.75,2.24,0.13,7.74,0.4,0.53,0.93,0.0,0.003,0.102,2.77,2.75,0.0,36.68,4.58,0.01,0.45,0.09,0
0.02,0.8,0.35,0.84,0.03,2.89,0.52,0.05,1.35,0.05,0.008,0.059,7.38,1.47,0.003,15.68,1.7,0.03,0.04,0.03,1
1.41,3.42,0.02,3.34,0.001,5.79,0.12,1.85,0.33,0.0,0.0,0.16,5.35,1.37,0.003,36.39,4.33,0.02,0.39,0.07,1
0.05,28.22,0.01,0.2,0.02,0.28,0.02,1.5,1.01,0.61,0.61,0.131,18.6,1.46,0.003,0.06,0.37,0.06,0.06,0.05,0
0.08,11.37,0.13,2.89,0.05,4.26,0.6,0.01,0.03,0.18,0.006,0.061,14.6,1.57,0.003,28.08,5.06,0.09,0.22,0.04,0
3.18,29.44,0.01,3.33,0.008,0.4,0.16,0.15,0.98,0.0,0.0,0.187,8.96,1.42,0.004,15.45,1.7,0.02,0.08,0.05,1
0.24,17.63,0.03,0.67,0.008,6.26,0.56,1.74,0.66,0.07,0.008,0.091,0.42,1.85,0.008,29.3,2.59,0.02,0.18,0.05,0
0.14,4.63,0.04,1.31,0.006,4.23,0.49,0.75,0.44,0.68,0.68,0.157,15.47,1.05,0.002,53.72,7.42,0.04,0.3,0.04,0
0.31,29.31,0.04,1.42,0.009,7.37,0.89,0.34,0.61,0.0,0.0,0.076,0.54,1.06,0.003,13.04,2.95,0.04,0.02,0.05,1
0.08,2.81,0.08,0.69,0.09,0.01,0.03,0.2,0.64,0.0,0.007,0.132,4.67,0.53,0.004,8.12,2.49,0.06,0.04,0.04,1
3.77,17.25,0.04,3.51,0.001,2.34,0.79,1.72,0.73,0.0,0.0,0.155,10.32,1.86,0.001,40.75,4.73,0.07,0.49,0.09,0
0.02,1.95,0.02,0.13,0.08,0.05,0.04,0.09,0.26,0.0,0.009,0.023,10.78,0.28,0.003,2.27,3.3,0.06,0.01,0.04,0
0.04,0.19,0.07,0.33,0.03,0.13,0.04,1.68,0.76,0.0,0.0,0.163,5.45,1.83,0.002,0.1,0.81,0.03,0.01,0.08,0
0.1,21.52,0.04,1.1,0.05,0.06,0.06,0.75,1.25,0.0,0.002,0.083,16.24,0.27,0.005,1.69,0.26,0.05,0.0,0.04,0
0.03,22.93,0.03,0.85,0.07,0.03,0.07,0.06,1.03,0.04,0.007,0.067,13.92,0.99,0.0,1.83,1.26,0.05,0.08,0.0,0
0.22,10.96,0.9,4.28,0.09,0.32,0.2,0.01,0.24,0.61,0.61,0.127,16.03,1.93,0.006,8.81,3.55,0.07,0.04,0.03,1
0.57,12.12,0.04,1.81,0.001,7.02,0.63,0.29,1.43,0.75,0.75,0.166,13.05,1.66,0.006,16.39,6.81,0.08,0.49,0.07,1
4.35,16.79,0.05,1.74,0.005,6.95,0.85,0.99,0.87,0.39,0.002,0.17,4.94,1.66,0.001,16.75,5.35,0.03,0.42,0.07,1
3.52,27.71,0.02,1.8,0.001,7.3,0.55,1.32,0.59,0.18,0.008,0.122,15.67,1.97,0.009,6.43,5.57,0.04,0.03,0.05,1
0.95,2.66,0.01,1.29,0.007,4.11,0.28,1.77,0.06,0.75,0.75,0.098,0.75,1.99,0.009,20.55,0.75,0.04,0.1,0.05,1
3.02,28.47,0.89,3.44,0.03,2.96,0.16,1.43,0.19,0.0,0.92,0.097,10.85,1.42,0.001,39.08,5.03,0.07,0.28,0.01,0
4.5,24.24,0.01,2.68,0.005,3.31,0.86,0.46,0.33,0.92,0.92,0.025,5.9,1.02,0.008,18.88,7.48,0.06,0.3,0.06,1
2.88,0.26,0.03,3.37,0.002,6.13,0.29,0.18,0.91,0.78,0.78,0.174,7.09,1.83,0.005,51.29,3.81,0.07,0.03,0.06,1
0.52,0.4,0.001,2.15,0.008,7.18,0.11,0.53,1.05,0.0,0.0,0.076,11.5,1.32,0.01,6.7,5.65,0.07,0.38,0.05,1
0.02,23.1,0.1,0.42,0.04,0.03,0.06,1.57,0.43,0.04,0.003,0.089,14.77,1.97,0.005,0.46,1.69,0.03,0.04,0.03,0
1.05,13.34,0.01,2.13,0.005,0.88,0.04,1.11,1.19,0.72,0.72,0.1,2.83,1.32,0.001,0.54,3.52,0.04,0.42,0.02,1
0.07,8.09,0.02,0.81,0.06,0.25,0.08,0.05,0.8,0.0,0.97,0.1,18.78,0.67,0.001,0.98,4.86,0.05,0.01,0.0,0
4.23,29.17,0.12,1.3,0.12,0.79,0.77,1.51,0.36,0.0,0.0,0.159,14.47,1.81,0.008,22.95,6.2,0.07,0.12,0.07,0
1.01,17.54,0.01,3.92,0.002,5.68,0.28,0.77,1.4,0.0,0.0,0.115,14.19,1.39,0.005,8.04,5.95,0.07,0.47,0.07,1
0.07,2.46,0.05,0.92,0.0,0.67,0.04,1.44,0.17,0.99,0.99,0.096,14.55,1.77,0.008,10.68,3.08,0.08,0.1,0.03,0
0.16,17.55,0.04,0.69,0.003,1.27,0.38,0.41,0.72,0.25,0.007,0.02,0.29,1.38,0.01,33.17,2.97,0.06,0.1,0.02,1
1.2,19.96,0.06,2.97,0.09,2.14,0.81,0.36,0.73,0.0,0.0,0.003,14.15,1.47,0.005,33.2,4.48,0.03,0.38,0.02,0
0.1,6.36,0.01,2.74,0.03,0.48,0.06,0.33,0.22,0.31,0.008,0.163,11.01,1.1,0.007,3.68,0.27,0.04,0.02,0.06,0
0.1,27.76,0.05,4.29,0.1,5.86,0.26,0.47,1.02,0.4,0.0,0.02,19.02,1.91,0.007,44.78,2.13,0.07,0.28,0.08,0
0.02,16.13,0.04,0.9,0.06,0.09,0.03,0.75,1.25,0.28,0.002,0.083,15.98,1.1,0.005,0.59,3.05,0.05,0.03,0.04,0
0.08,29.72,0.48,2.85,0.02,1.01,0.79,0.06,0.63,0.99,0.99,0.005,15.02,1.99,0.01,15.37,7.59,0.0,0.44,0.06,0
0.07,28.36,0.04,3.46,0.008,0.34,0.76,0.4,0.34,0.65,0.65,0.013,1.48,1.15,0.003,20.36,4.91,0.01,0.36,0.02,0
0.14,22.47,0.23,3.25,0.12,1.4,0.68,0.03,0.49,0.11,0.003,0.075,19.04,1.46,0.004,50.4,7.3,0.08,0.04,0.04,0
3.04,22.29,0.05,1.87,0.001,2.52,0.46,0.24,0.66,0.09,0.008,0.17,16.17,1.51,0.006,14.55,0.68,0.02,0.09,0.02,1
3.7,15.51,0.83,2.98,0.01,2.85,0.34,0.98,0.23,0.0,0.0,0.164,5.96,1.51,0.007,23.91,3.73,0.06,0.28,0.05,0
0.99,10.73,0.36,4.9,0.11,5.49,0.72,0.3,0.52,0.0,0.0,0.131,8.61,1.32,0.005,21.82,4.27,0.06,0.25,0.05,0
0.03,21.9,0.03,0.6,0.001,7.24,0.14,1.2,1.31,0.91,0.91,0.027,18.96,1.47,0.002,7.24,6.44,0.04,0.01,0.08,0
0.08,13.48,0.07,1.23,0.06,0.07,0.09,1.45,0.04,0.13,0.007,0.074,16.31,1.54,0.008,1.34,1.56,0.09,0.06,0.0,0
0.05,10.78,0.06,1.67,0.08,0.21,0.07,0.1,1.38,0.26,0.005,0.033,7.43,1.55,0.007,3.22,0.06,0.09,0.01,0.02,0
0.09,1.71,0.06,0.24,0.05,0.05,0.09,0.07,1.41,0.0,0.82,0.023,8.8,0.95,0.0,0.98,0.59,0.09,0.08,0.02,0
2.13,25.11,0.76,2.6,0.12,1.3,0.52,0.4,0.59,0.0,0.61,0.04,18.66,1.88,0.01,51.78,0.05,0.03,0.05,0.02,1
0.12,3.9,0.58,0.78,0.03,1.16,0.33,0.07,0.7,0.01,0.0,0.008,7.67,1.79,0.006,45.08,7.85,0.06,0.13,0.08,0
1.15,2.63,0.04,2.6,0.005,3.01,0.65,1.6,0.16,0.02,0.003,0.178,16.05,1.29,0.002,13.75,4.89,0.03,0.12,0.01,1
0.02,3.33,0.04,0.7,0.05,0.06,0.1,1.72,1.07,0.96,0.96,0.119,11.78,2.08,0.005,0.54,0.69,0.02,0.02,0.02,0
0.09,9.66,0.01,0.38,0.05,0.08,0.03,1.52,1.02,0.39,0.002,0.071,17.71,1.71,0.003,4.55,1.0,0.04,0.08,0.02,0
0.19,23.09,0.65,1.31,0.02,4.11,0.16,1.34,0.36,0.84,0.84,0.07,9.12,1.31,0.007,30.79,4.78,0.09,0.09,0.05,0
0.18,21.12,0.04,0.61,0.005,1.99,0.25,0.83,1.09,0.0,0.0,0.084,5.88,1.46,0.001,27.44,4.6,0.06,0.04,0.01,1
4.39,29.54,0.02,2.5,0.005,4.93,0.62,0.1,0.72,0.39,0.008,0.011,14.95,1.21,0.007,8.56,6.29,0.1,0.29,0.06,1
0.09,5.45,0.03,3.87,0.05,0.09,0.01,1.15,0.25,0.04,0.003,0.135,2.8,2.0,0.01,7.56,0.32,0.09,0.08,0.02,0
0.03,23.91,0.03,2.55,0.03,0.07,0.01,0.04,0.07,0.0,0.77,0.042,16.71,0.24,0.009,5.46,0.9,0.05,0.06,0.06,0
0.45,29.8,0.04,1.46,0.003,2.35,0.01,1.46,1.46,0.0,0.0,0.083,4.07,1.37,0.009,28.46,0.96,0.07,0.4,0.06,1
0.99,21.31,0.03,1.85,0.002,7.96,0.2,0.75,0.34,0.98,0.98,0.104,16.47,1.91,0.009,8.75,0.67,0.06,0.18,0.08,1
0.22,18.53,0.03,2.14,0.001,1.79,0.88,0.56,1.49,0.0,0.0,0.05,11.82,1.06,0.003,30.27,1.91,0.08,0.29,0.06,1
0.31,26.12,0.03,3.57,0.002,5.29,0.3,0.78,0.09,0.83,0.83,0.138,10.49,1.47,0.009,48.81,4.63,0.09,0.18,0.05,0
0.02,17.22,0.19,1.69,0.08,4.94,0.29,0.07,1.43,0.16,0.009,0.075,13.84,1.09,0.002,37.26,3.34,0.0,0.07,0.02,1
0.14,7.63,0.04,2.2,0.004,7.22,0.24,1.05,0.05,0.49,0.005,0.1,9.92,1.48,0.007,48.15,1.9,0.06,0.28,0.05,0
0.27,12.27,0.02,1.37,0.004,4.13,0.1,1.73,0.8,0.93,0.93,0.174,16.88,1.45,0.006,28.73,6.87,0.05,0.13,0.07,0
0.07,1.62,0.0,0.04,0.05,0.19,0.05,0.1,1.19,0.0,0.001,0.194,0.6,0.43,0.009,8.12,4.23,0.08,0.02,0.02,0
1.99,7.55,0.04,1.53,0.001,1.68,0.35,0.04,1.3,0.03,0.007,0.11,1.08,1.09,0.008,44.54,3.11,0.07,0.13,0.04,1
0.01,6.82,0.06,0.4,0.05,0.42,0.08,1.87,1.14,0.41,0.001,0.033,2.76,1.68,0.001,0.15,1.28,0.08,0.0,0.05,0
0.0,18.86,0.01,0.62,0.05,0.1,0.04,0.04,0.26,0.07,0.008,0.113,1.51,0.86,0.01,6.4,0.83,0.09,0.03,0.04,0
0.0,23.08,0.06,2.59,0.1,0.79,0.8,1.39,0.66,0.7,0.7,0.126,9.33,1.39,0.003,9.43,0.72,0.0,0.33,0.0,0
2.69,5.79,0.001,0.62,0.005,2.1,0.74,1.74,0.97,0.24,0.004,0.199,13.63,1.66,0.006,16.9,5.19,0.07,0.44,0.08,1
3.47,8.61,0.03,3.81,0.009,3.1,0.69,1.66,1.1,0.0,0.0,0.113,0.36,1.94,0.004,17.89,1.97,0.07,0.25,0.01,1
0.08,18.59,0.09,0.73,0.09,0.47,0.07,1.95,1.16,0.0,0.94,0.047,4.28,0.82,0.008,1.7,0.5,0.03,0.07,0.01,0
0.23,20.5,0.05,2.36,0.001,0.5,0.17,1.07,1.03,0.0,0.0,0.141,16.63,1.22,0.006,33.5,2.73,0.1,0.34,0.08,0
0.03,1.37,0.08,0.91,0.02,0.04,0.02,0.08,1.5,0.0,0.0,0.107,4.36,1.54,0.0,1.28,0.21,0.07,0.06,0.0,0
0.05,25.84,0.01,3.04,0.002,2.78,0.72,0.46,1.41,0.08,0.006,0.049,9.64,1.43,0.006,36.57,4.55,0.03,0.19,0.0,0
0.02,9.6,0.05,2.15,0.06,0.05,0.03,0.55,1.27,0.0,0.61,0.087,17.21,0.7,0.009,6.12,0.61,0.09,0.04,0.05,0
1.88,19.26,0.02,2.78,0.008,0.05,0.42,1.0,0.09,0.91,0.91,0.103,4.37,1.95,0.006,22.12,1.97,0.03,0.06,0.05,1
0.31,1.91,0.04,0.48,0.004,4.59,0.54,1.31,0.33,0.0,0.0,0.113,8.5,1.6,0.01,25.36,1.84,0.02,0.11,0.0,1
0.05,5.5,0.1,0.42,0.04,0.05,0.08,0.28,0.82,0.0,0.0,0.197,2.18,2.08,0.007,4.78,2.18,0.05,0.08,0.05,0
1.92,19.73,0.03,1.11,0.008,1.87,0.16,0.02,0.04,0.76,0.76,0.198,10.69,1.33,0.006,15.3,4.8,0.06,0.41,0.02,1
3.6,25.94,0.53,2.07,0.12,0.09,0.34,0.37,1.29,0.0,0.0,0.122,12.88,1.08,0.007,6.99,2.73,0.04,0.03,0.08,0
0.02,5.24,0.05,0.77,0.02,0.57,0.04,0.03,0.15,0.0,0.0,0.085,19.41,1.0,0.001,1.68,3.55,0.05,0.07,0.07,1
2.33,4.57,0.04,2.4,0.008,6.37,0.89,0.24,0.83,0.8,0.8,0.194,8.16,1.36,0.006,9.33,0.54,0.1,0.13,0.05,1
